巢,3,0,0,,,0,,,,,
㠯,3,0,0,,,0,,,,,
巽,3,0,0,,,0,,,,,
帨,3,0,0,,,0,,,,,
帽,3,0,0,,,0,,,,,
幩,3,0,0,,,0,,,,,
㡢,3,0,0,,,0,,,,,
𢆃,3,0,0,,,0,,,,,
㡼,3,0,0,,,0,,,,,
庰,3,0,0,,,0,,,,,
庳,3,0,0,,,0,,,,,
庶,3,0,0,,,0,,,,,
廊,3,0,0,,,0,,,,,
𪎒,3,0,0,,,0,,,,,
廾,3,0,0,,,0,,,,,
𢌱,3,0,0,,,0,,,,,
𢌱,3,0,0,,,0,,,,,
舁,3,0,0,,,0,,,,,
弢,3,0,0,,,0,,,,,
弢,3,0,0,,,0,,,,,
㣇,3,0,0,,,0,,,,,
𣊸,3,0,0,,,0,,,,,
𦇚,3,0,0,,,0,,,,,
形,3,0,0,,,0,,,,,
彫,3,0,0,,,0,,,,,
㣣,3,0,0,,,0,,,,,
徚,3,0,0,,,0,,,,,
忍,3,0,0,,,0,,,,,
志,3,0,0,,,0,,,,,
忹,3,0,0,,,0,,,,,
悁,3,0,0,,,0,,,,,
㤺,3,0,0,,,0,,,,,
㤜,3,0,0,,,0,,,,,
悔,3,0,0,,,0,,,,,
𢛔,3,0,0,,,0,,,,,
惇,3,0,0,,,0,,,,,
慈,3,0,0,,,0,,,,,
慌,3,0,0,,,0,,,,,
慎,3,0,0,,,0,,,,,
慌,3,0,0,,,0,,,,,
慺,3,0,0,,,0,,,,,
憎,3,0,0,,,0,,,,,
憲,3,0,0,,,0,,,,,
憤,3,0,0,,,0,,,,,
憯,3,0,0,,,0,,,,,
懞,3,0,0,,,0,,,,,
懲,3,0,0,,,0,,,,,
懶,3,0,0,,,0,,,,,
成,3,0,0,,,0,,,,,
戛,3,0,0,,,0,,,,,
扝,3,0,0,,,0,,,,,
抱,3,0,0,,,0,,,,,
拔,3,0,0,,,0,,,,,
捐,3,0,0,,,0,,,,,
𢬌,3,0,0,,,0,,,,,
挽,3,0,0,,,0,,,,,
拼,3,0,0,,,0,,,,,
捨,3,0,0,,,0,,,,,
掃,3,0,0,,,0,,,,,
揤,3,0,0,,,0,,,,,
𢯱,3,0,0,,,0,,,,,
搢,3,0,0,,,0,,,,,
揅,3,0,0,,,0,,,,,
掩,3,0,0,,,0,,,,,
㨮,3,0,0,,,0,,,,,
摩,3,0,0,,,0,,,,,
摾,3,0,0,,,0,,,,,
撝,3,0,0,,,0,,,,,
摷,3,0,0,,,0,,,,,
㩬,3,0,0,,,0,,,,,
敏,3,0,0,,,0,,,,,
敬,3,0,0,,,0,,,,,
𣀊,3,0,0,,,0,,,,,
旣,3,0,0,,,0,,,,,
書,3,0,0,,,0,,,,,
晉,3,0,0,,,0,,,,,
㬙,3,0,0,,,0,,,,,
暑,3,0,0,,,0,,,,,
㬈,3,0,0,,,0,,,,,
㫤,3,0,0,,,0,,,,,
冒,3,0,0,,,0,,,,,
冕,3,0,0,,,0,,,,,
最,3,0,0,,,0,,,,,
暜,3,0,0,,,0,,,,,
肭,3,0,0,,,0,,,,,
䏙,3,0,0,,,0,,,,,
朗,3,0,0,,,0,,,,,
望,3,0,0,,,0,,,,,
朡,3,0,0,,,0,,,,,
杞,3,0,0,,,0,,,,,
杓,3,0,0,,,0,,,,,
𣏃,3,0,0,,,0,,,,,
㭉,3,0,0,,,0,,,,,
柺,3,0,0,,,0,,,,,
枅,3,0,0,,,0,,,,,
桒,3,0,0,,,0,,,,,
梅,3,0,0,,,0,,,,,
𣑭,3,0,0,,,0,,,,,
梎,3,0,0,,,0,,,,,
栟,3,0,0,,,0,,,,,
椔,3,0,0,,,0,,,,,
㮝,3,0,0,,,0,,,,,
楂,3,0,0,,,0,,,,,
榣,3,0,0,,,0,,,,,
槪,3,0,0,,,0,,,,,
檨,3,0,0,,,0,,,,,
𣚣,3,0,0,,,0,,,,,
櫛,3,0,0,,,0,,,,,
㰘,3,0,0,,,0,,,,,
次,3,0,0,,,0,,,,,
𣢧,3,0,0,,,0,,,,,
歔,3,0,0,,,0,,,,,
㱎,3,0,0,,,0,,,,,
歲,3,0,0,,,0,,,,,
殟,3,0,0,,,0,,,,,
殺,3,0,0,,,0,,,,,
殻,3,0,0,,,0,,,,,
𣪍,3,0,0,,,0,,,,,
𡴋,3,0,0,,,0,,,,,
𣫺,3,0,0,,,0,,,,,
汎,3,0,0,,,0,,,,,
𣲼,3,0,0,,,0,,,,,
沿,3,0,0,,,0,,,,,
泍,3,0,0,,,0,,,,,
汧,3,0,0,,,0,,,,,
洖,3,0,0,,,0,,,,,
派,3,0,0,,,0,,,,,
海,3,0,0,,,0,,,,,
流,3,0,0,,,0,,,,,
浩,3,0,0,,,0,,,,,
浸,3,0,0,,,0,,,,,
涅,3,0,0,,,0,,,,,
𣴞,3,0,0,,,0,,,,,
洴,3,0,0,,,0,,,,,
港,3,0,0,,,0,,,,,
湮,3,0,0,,,0,,,,,
㴳,3,0,0,,,0,,,,,
滋,3,0,0,,,0,,,,,
滇,3,0,0,,,0,,,,,
𣻑,3,0,0,,,0,,,,,
淹,3,0,0,,,0,,,,,
潮,3,0,0,,,0,,,,,
𣽞,3,0,0,,,0,,,,,
𣾎,3,0,0,,,0,,,,,
濆,3,0,0,,,0,,,,,
瀹,3,0,0,,,0,,,,,
瀞,3,0,0,,,0,,,,,
瀛,3,0,0,,,0,,,,,
㶖,3,0,0,,,0,,,,,
灊,3,0,0,,,0,,,,,
災,3,0,0,,,0,,,,,
灷,3,0,0,,,0,,,,,
炭,3,0,0,,,0,,,,,
𠔥,3,0,0,,,0,,,,,
煅,3,0,0,,,0,,,,,
𤉣,3,0,0,,,0,,,,,
熜,3,0,0,,,0,,,,,
𤎫,3,0,0,,,0,,,,,
爨,3,0,0,,,0,,,,,
爵,3,0,0,,,0,,,,,
牐,3,0,0,,,0,,,,,
𤘈,3,0,0,,,0,,,,,
犀,3,0,0,,,0,,,,,
犕,3,0,0,,,0,,,,,
𤜵,3,0,0,,,0,,,,,
𤠔,3,0,0,,,0,,,,,
獺,3,0,0,,,0,,,,,
王,3,0,0,,,0,,,,,
㺬,3,0,0,,,0,,,,,
玥,3,0,0,,,0,,,,,
㺸,3,0,0,,,0,,,,,
㺸,3,0,0,,,0,,,,,
瑇,3,0,0,,,0,,,,,
瑜,3,0,0,,,0,,,,,
瑱,3,0,0,,,0,,,,,
璅,3,0,0,,,0,,,,,
瓊,3,0,0,,,0,,,,,
㼛,3,0,0,,,0,,,,,
甤,3,0,0,,,0,,,,,
𤰶,3,0,0,,,0,,,,,
甾,3,0,0,,,0,,,,,
𤲒,3,0,0,,,0,,,,,
異,3,0,0,,,0,,,,,
𢆟,3,0,0,,,0,,,,,
瘐,3,0,0,,,0,,,,,
𤾡,3,0,0,,,0,,,,,
𤾸,3,0,0,,,0,,,,,
𥁄,3,0,0,,,0,,,,,
㿼,3,0,0,,,0,,,,,
䀈,3,0,0,,,0,,,,,
直,3,0,0,,,0,,,,,
𥃳,3,0,0,,,0,,,,,
𥃲,3,0,0,,,0,,,,,
𥄙,3,0,0,,,0,,,,,
𥄳,3,0,0,,,0,,,,,
眞,3,0,0,,,0,,,,,
真,3,0,0,,,0,,,,,
真,3,0,0,,,0,,,,,
睊,3,0,0,,,0,,,,,
䀹,3,0,0,,,0,,,,,
瞋,3,0,0,,,0,,,,,
䁆,3,0,0,,,0,,,,,
䂖,3,0,0,,,0,,,,,
𥐝,3,0,0,,,0,,,,,
硎,3,0,0,,,0,,,,,
碌,3,0,0,,,0,,,,,
磌,3,0,0,,,0,,,,,
䃣,3,0,0,,,0,,,,,
𥘦,3,0,0,,,0,,,,,
祖,3,0,0,,,0,,,,,
𥚚,3,0,0,,,0,,,,,
𥛅,3,0,0,,,0,,,,,
福,3,0,0,,,0,,,,,
秫,3,0,0,,,0,,,,,
䄯,3,0,0,,,0,,,,,
穀,3,0,0,,,0,,,,,
穊,3,0,0,,,0,,,,,
穏,3,0,0,,,0,,,,,
𥥼,3,0,0,,,0,,,,,
𥪧,3,0,0,,,0,,,,,
𥪧,3,0,0,,,0,,,,,
竮,3,0,0,,,0,,,,,
䈂,3,0,0,,,0,,,,,
𥮫,3,0,0,,,0,,,,,
篆,3,0,0,,,0,,,,,
築,3,0,0,,,0,,,,,
䈧,3,0,0,,,0,,,,,
𥲀,3,0,0,,,0,,,,,
糒,3,0,0,,,0,,,,,
䊠,3,0,0,,,0,,,,,
糨,3,0,0,,,0,,,,,
糣,3,0,0,,,0,,,,,
紀,3,0,0,,,0,,,,,
𥾆,3,0,0,,,0,,,,,
絣,3,0,0,,,0,,,,,
䌁,3,0,0,,,0,,,,,
緇,3,0,0,,,0,,,,,
縂,3,0,0,,,0,,,,,
繅,3,0,0,,,0,,,,,
䌴,3,0,0,,,0,,,,,
𦈨,3,0,0,,,0,,,,,
𦉇,3,0,0,,,0,,,,,
䍙,3,0,0,,,0,,,,,
𦋙,3,0,0,,,0,,,,,
罺,3,0,0,,,0,,,,,
𦌾,3,0,0,,,0,,,,,
羕,3,0,0,,,0,,,,,
翺,3,0,0,,,0,,,,,
者,3,0,0,,,0,,,,,
𦓚,3,0,0,,,0,,,,,
𦔣,3,0,0,,,0,,,,,
聠,3,0,0,,,0,,,,,
𦖨,3,0,0,,,0,,,,,
聰,3,0,0,,,0,,,,,
𣍟,3,0,0,,,0,,,,,
䏕,3,0,0,,,0,,,,,
育,3,0,0,,,0,,,,,
脃,3,0,0,,,0,,,,,
䐋,3,0,0,,,0,,,,,
脾,3,0,0,,,0,,,,,
媵,3,0,0,,,0,,,,,
𦞧,3,0,0,,,0,,,,,
𦞵,3,0,0,,,0,,,,,
𣎓,3,0,0,,,0,,,,,
𣎜,3,0,0,,,0,,,,,
舁,3,0,0,,,0,,,,,
舄,3,0,0,,,0,,,,,
辞,3,0,0,,,0,,,,,
䑫,3,0,0,,,0,,,,,
芑,3,0,0,,,0,,,,,
芋,3,0,0,,,0,,,,,
芝,3,0,0,,,0,,,,,
劳,3,0,0,,,0,,,,,
花,3,0,0,,,0,,,,,
芳,3,0,0,,,0,,,,,
芽,3,0,0,,,0,,,,,
苦,3,0,0,,,0,,,,,
𦬼,3,0,0,,,0,,,,,
若,3,0,0,,,0,,,,,
茝,3,0,0,,,0,,,,,
荣,3,0,0,,,0,,,,,
莭,3,0,0,,,0,,,,,
茣,3,0,0,,,0,,,,,
莽,3,0,0,,,0,,,,,
菧,3,0,0,,,0,,,,,
著,3,0,0,,,0,,,,,
荓,3,0,0,,,0,,,,,
菊,3,0,0,,,0,,,,,
菌,3,0,0,,,0,,,,,
菜,3,0,0,,,0,,,,,
𦰶,3,0,0,,,0,,,,,
𦵫,3,0,0,,,0,,,,,
𦳕,3,0,0,,,0,,,,,
䔫,3,0,0,,,0,,,,,
蓱,3,0,0,,,0,,,,,
蓳,3,0,0,,,0,,,,,
蔖,3,0,0,,,0,,,,,
𧏊,3,0,0,,,0,,,,,
蕤,3,0,0,,,0,,,,,
𦼬,3,0,0,,,0,,,,,
䕝,3,0,0,,,0,,,,,
䕡,3,0,0,,,0,,,,,
𦾱,3,0,0,,,0,,,,,
𧃒,3,0,0,,,0,,,,,
䕫,3,0,0,,,0,,,,,
虐,3,0,0,,,0,,,,,
虜,3,0,0,,,0,,,,,
虧,3,0,0,,,0,,,,,
虩,3,0,0,,,0,,,,,
蚩,3,0,0,,,0,,,,,
蚈,3,0,0,,,0,,,,,
蜎,3,0,0,,,0,,,,,
蛢,3,0,0,,,0,,,,,
蝹,3,0,0,,,0,,,,,
蜨,3,0,0,,,0,,,,,
蝫,3,0,0,,,0,,,,,
螆,3,0,0,,,0,,,,,
䗗,3,0,0,,,0,,,,,
蟡,3,0,0,,,0,,,,,
蠁,3,0,0,,,0,,,,,
䗹,3,0,0,,,0,,,,,
衠,3,0,0,,,0,,,,,
衣,3,0,0,,,0,,,,,
𧙧,3,0,0,,,0,,,,,
裗,3,0,0,,,0,,,,,
裞,3,0,0,,,0,,,,,
䘵,3,0,0,,,0,,,,,
裺,3,0,0,,,0,,,,,
㒻,3,0,0,,,0,,,,,
𧢮,3,0,0,,,0,,,,,
𧥦,3,0,0,,,0,,,,,
䚾,3,0,0,,,0,,,,,
䛇,3,0,0,,,0,,,,,
誠,3,0,0,,,0,,,,,
諭,3,0,0,,,0,,,,,
變,3,0,0,,,0,,,,,
豕,3,0,0,,,0,,,,,
𧲨,3,0,0,,,0,,,,,
貫,3,0,0,,,0,,,,,
賁,3,0,0,,,0,,,,,
贛,3,0,0,,,0,,,,,
起,3,0,0,,,0,,,,,
𧼯,3,0,0,,,0,,,,,
𠠄,3,0,0,,,0,,,,,
跋,3,0,0,,,0,,,,,
趼,3,0,0,,,0,,,,,
跰,3,0,0,,,0,,,,,
𠣞,3,0,0,,,0,,,,,
軔,3,0,0,,,0,,,,,
輸,3,0,0,,,0,,,,,
𨗒,3,0,0,,,0,,,,,
𨗭,3,0,0,,,0,,,,,
邔,3,0,0,,,0,,,,,
郱,3,0,0,,,0,,,,,
鄑,3,0,0,,,0,,,,,
𨜮,3,0,0,,,0,,,,,
鄛,3,0,0,,,0,,,,,
鈸,3,0,0,,,0,,,,,
鋗,3,0,0,,,0,,,,,
鋘,3,0,0,,,0,,,,,
鉼,3,0,0,,,0,,,,,
鏹,3,0,0,,,0,,,,,
鐕,3,0,0,,,0,,,,,
𨯺,3,0,0,,,0,,,,,
開,3,0,0,,,0,,,,,
䦕,3,0,0,,,0,,,,,
閷,3,0,0,,,0,,,,,
𨵷,3,0,0,,,0,,,,,
䧦,3,0,0,,,0,,,,,
雃,3,0,0,,,0,,,,,
嶲,3,0,0,,,0,,,,,
霣,3,0,0,,,0,,,,,
𩅅,3,0,0,,,0,,,,,
𩈚,3,0,0,,,0,,,,,
䩮,3,0,0,,,0,,,,,
䩶,3,0,0,,,0,,,,,
韠,3,0,0,,,0,,,,,
𩐊,3,0,0,,,0,,,,,
䪲,3,0,0,,,0,,,,,
𩒖,3,0,0,,,0,,,,,
頋,3,0,0,,,0,,,,,
頋,3,0,0,,,0,,,,,
頩,3,0,0,,,0,,,,,
𩖶,3,0,0,,,0,,,,,
飢,3,0,0,,,0,,,,,
䬳,3,0,0,,,0,,,,,
餩,3,0,0,,,0,,,,,
馧,3,0,0,,,0,,,,,
駂,3,0,0,,,0,,,,,
駾,3,0,0,,,0,,,,,
䯎,3,0,0,,,0,,,,,
𩬰,3,0,0,,,0,,,,,
鬒,3,0,0,,,0,,,,,
鱀,3,0,0,,,0,,,,,
鳽,3,0,0,,,0,,,,,
䳎,3,0,0,,,0,,,,,
䳭,3,0,0,,,0,,,,,
鵧,3,0,0,,,0,,,,,
𪃎,3,0,0,,,0,,,,,
䳸,3,0,0,,,0,,,,,
𪄅,3,0,0,,,0,,,,,
𪈎,3,0,0,,,0,,,,,
𪊑,3,0,0,,,0,,,,,
麻,3,0,0,,,0,,,,,
䵖,3,0,0,,,0,,,,,
黹,3,0,0,,,0,,,,,
黾,3,0,0,,,0,,,,,
鼅,3,0,0,,,0,,,,,
鼏,3,0,0,,,0,,,,,
鼖,3,0,0,,,0,,,,,
鼻,3,0,0,,,0,,,,,
𪘀,3,0,0,,,0,,,,,
